,user,item,rating
52611,382,80839,5.0
1426,15,2268,1.0
40682,294,3705,3.0
82699,563,2944,4.0
69048,479,5952,2.0
81509,555,17,3.0
50287,370,541,3.5
58875,427,5955,4.0
31723,232,552,3.0
23927,169,32587,4.0
23458,165,3823,1.5
45648,326,1197,5.0
1544,15,2916,4.0
22741,159,2571,4.0
80464,547,71156,2.5
63356,457,4010,2.5
38401,281,899,4.5
99991,671,5464,3.0
3830,22,1196,4.5
43905,311,2431,3.0
70420,488,224,4.0
35760,257,1945,3.5
44373,312,125,5.0
55214,396,597,3.0
68556,475,60069,3.5
62784,453,393,3.0
55287,397,72171,4.0
12282,77,5903,4.0
12275,77,5502,0.5
18980,126,531,3.0
43377,311,164,2.0
99056,664,44195,4.5
24204,175,2858,4.0
19631,130,2991,3.5
12042,77,32,4.0
52904,384,4673,3.0
47806,352,97913,4.0
38090,275,58998,5.0
47141,346,861,4.5
22995,162,64,3.0
3573,20,1148,5.0
90868,605,21,2.0
80281,547,46723,4.0
83828,564,2077,4.0
44920,313,30822,4.0
12125,77,1215,4.5
51407,380,2722,2.0
12251,77,3996,0.5
42798,306,2088,2.0
2629,15,140928,0.5
63092,457,1196,0.5
34853,248,3527,5.0
88383,587,2746,4.0
99251,664,115149,4.0
36649,262,131451,1.0
24523,177,32,4.0
96674,647,1354,5.0
27624,200,57528,1.5
75506,524,1020,5.0
29043,212,7458,3.5
42030,302,590,4.0
72777,509,2340,2.0
81828,558,3863,3.0
79050,547,2590,4.0
33514,241,47,3.0
63591,457,58998,3.0
86939,580,2804,4.0
63774,459,3,4.0
51319,380,1810,3.0
36709,263,1784,4.0
82937,564,189,4.0
61470,452,144,3.0
92589,615,1036,4.0
2851,17,2692,4.5
41056,294,26386,4.0
14891,97,223,3.5
12058,77,208,3.0
32537,235,1569,4.0
63686,457,127198,2.5
25115,183,1721,4.0
5282,30,1245,4.0
39533,287,132046,4.0
227,4,1288,5.0
14815,96,608,4.0
4812,26,1036,3.5
93136,620,296,4.0
96093,639,515,4.0
71672,502,1199,5.0
77892,541,2959,5.0
99471,665,2193,3.0
11595,73,82667,4.5
38233,277,136020,3.5
77674,537,1047,2.0
95786,629,480,2.0
43706,311,1283,3.0
66175,468,2717,2.5
63440,457,5956,2.5
65023,463,2001,4.0
46680,343,608,3.0
43467,311,488,2.0
30936,220,1856,4.0
52537,382,34332,3.0
1083,15,500,3.0
30617,217,6628,3.0
95401,626,2688,4.0
50313,370,1375,4.5
73799,514,1334,3.0
34487,246,1907,3.0
27290,199,62849,4.0
77530,537,236,3.0
67597,472,2020,4.0
91188,605,2918,3.0
55793,402,122892,4.5
69415,480,60161,4.5
78508,547,369,3.0
5477,30,2263,2.0
20283,134,5294,4.0
90274,598,4963,4.0
31033,220,3435,4.0
68502,475,51540,4.0
69169,480,1408,4.5
74164,518,455,4.0
10544,73,1882,1.0
91472,607,852,3.5
34882,249,153,2.0
49217,358,2468,1.0
28947,212,5444,3.0
33864,242,2707,4.0
98602,660,102445,4.5
42215,303,5669,4.0
29395,213,1214,2.5
58313,423,8917,4.0
57191,412,3948,3.0
70714,493,1441,4.0
42627,306,1125,3.0
12129,77,1223,3.0
41840,299,32797,4.5
29022,212,7149,3.0
2693,17,25,4.5
632,8,2194,4.5
31615,231,903,4.0
58514,426,1466,4.0
64069,460,6796,3.0
25694,187,39446,1.5
40255,294,595,5.0
83710,564,1876,3.0
97984,654,6287,3.5
52939,384,5784,2.5
65780,468,736,2.0
6089,31,2329,4.5
27735,201,2406,3.0
98156,655,8957,5.0
15326,101,2000,3.5
53099,384,45732,3.0
51385,380,2587,3.0
47777,352,6377,4.0
52029,380,78469,2.5
31630,231,2183,3.0
45230,318,1059,3.0
16650,105,5349,2.5
77983,543,733,5.0
83155,564,558,4.0
88620,587,8610,4.0
20763,142,2011,3.0
51612,380,5528,3.0
3539,20,296,0.5
84967,570,6365,2.5
90747,603,296,5.0
50762,373,2716,2.0
46528,342,948,4.0
46300,338,480,3.0
46086,333,2412,4.0
59618,431,1302,4.0
93627,624,589,3.0
77193,534,1584,5.0
95540,627,1047,3.0
70467,488,66097,4.0
92488,614,919,1.0
45017,315,6060,1.0
79946,547,7921,3.0
47371,346,5902,2.0
27607,200,49272,3.0
70413,487,640,3.0
52590,382,65230,3.0
33720,242,1276,5.0
82421,562,32,4.0
69062,479,51255,3.0
75242,522,4979,1.5
34370,245,1059,2.0
81374,553,65514,4.0
62253,452,3712,3.0
39277,286,2072,3.0
86598,580,608,4.5
7266,44,494,3.0
62995,457,34,1.0
26716,195,3705,1.0
10984,73,5329,4.5
35251,253,589,4.0
61806,452,1641,4.0
51316,380,1779,2.0
84031,564,2415,4.0
19992,133,64701,2.0
46340,339,1573,4.5
79238,547,3260,5.0
61598,452,762,1.0
12162,77,1967,4.5
51395,380,2681,3.0
56385,407,324,4.0
3510,19,1376,3.0
96669,647,1283,5.0
64765,461,38038,4.5
65189,463,3825,2.0
84491,564,3501,4.0
40824,294,5168,4.5
82413,561,52245,4.0
67062,471,736,3.0
10449,73,1266,4.5
30123,213,101864,1.5
53363,386,3285,2.0
96566,646,2716,5.0
50828,375,344,2.0
68594,475,69122,3.0
75418,523,1198,5.0
5111,30,371,4.0
59406,430,3868,4.0
45382,321,2068,4.0
66085,468,2134,2.5
31045,220,3581,5.0
30201,214,541,5.0
40312,294,1014,3.5
79379,547,3930,3.0
17202,111,3421,4.0
82702,563,3105,4.0
16815,108,288,3.0
31468,228,54286,5.0
18758,125,919,4.5
23643,165,8937,4.5
49545,362,1197,4.5
54457,388,49822,3.5
34585,247,833,3.0
79410,547,4037,5.0
21557,150,1515,2.0
94886,624,92048,2.5
75932,528,2700,3.5
27664,200,97225,3.0
48240,353,30793,3.0
84979,570,8961,2.0
58984,427,55276,4.5
18166,119,2524,2.0
46370,339,8644,4.5
26810,196,3301,4.0
78346,545,2245,4.0
17381,114,356,5.0
49572,362,2571,4.5
75306,522,61132,2.5
43499,311,593,2.0
18854,125,4226,4.0
39613,288,588,3.0
77555,537,345,4.0
42164,303,2470,3.5
85859,575,2287,1.0
82037,560,596,4.0
58137,423,1288,4.5
63150,457,1732,3.0
12562,78,7323,4.0
4808,26,733,3.0
16463,105,2423,3.0
86799,580,1784,4.5
55096,396,15,4.0
46507,342,608,5.0
47837,353,153,1.5
33641,242,608,5.0
89455,596,1196,3.5
72197,506,788,3.0
25357,185,3489,3.0
56341,406,26776,5.0
51048,378,90376,4.0
89355,596,223,4.0
7804,48,90746,3.5
24586,177,540,3.0
15456,102,919,4.0
89572,596,2706,3.5
11768,73,113573,3.0
16626,105,4772,4.0
55706,402,68793,4.0
16601,105,4235,4.5
70089,484,1,3.0
59695,431,3469,4.0
57900,420,1270,4.0
78140,544,6365,3.5
85126,572,7162,3.0
36564,262,85788,2.5
63986,460,3210,4.0
77347,535,296,3.0
97226,652,2797,5.0
36462,262,32898,3.0
3405,19,1185,4.0
35391,253,4973,4.0
38420,281,1262,4.5
5632,30,2989,4.0
58597,426,30707,4.5
72014,505,2973,3.5
97869,654,3635,4.0
91020,605,1285,2.0
79491,547,4433,3.5
74025,517,208,5.0
68768,475,103335,1.0
88224,587,919,4.5
51020,378,52722,0.5
30049,213,84392,2.5
57635,418,736,4.0
81798,558,3509,4.0
35304,253,1407,1.5
32199,232,2948,4.0
35969,261,2858,5.0
71429,501,1682,4.5
40347,294,1197,5.0
19126,128,1566,5.0
41735,299,4658,4.5
92948,616,7,3.0
58416,424,2160,4.5
19098,128,1059,5.0
36507,262,55820,3.5
21349,149,56949,3.0
55502,402,356,5.0
96864,648,5952,1.5
60407,439,748,3.0
83709,564,1875,5.0
29387,213,1101,2.5
40223,294,435,3.0
94601,624,50064,3.0
85605,575,350,3.0
62110,452,3077,4.0
46714,344,34,1.0
31372,226,4994,3.5
77046,534,105,2.0
76111,529,1189,4.0
22485,157,26547,3.5
22028,152,4886,3.5
98758,664,231,4.0
42758,306,1876,3.0
24238,175,5299,4.0
48977,358,1247,5.0
52587,382,61123,3.0
78849,547,1639,0.5
63917,460,1682,3.5
16383,105,1387,4.5
32899,238,356,4.5
56000,405,2249,3.0
50381,371,593,4.5
3675,21,733,3.0
79989,547,8410,4.0
28739,212,2701,2.0
58554,426,4886,4.0
34251,243,7318,3.0
92991,617,356,4.0
42086,303,1059,3.0
10994,73,5463,3.0
12511,78,4226,5.0
55140,396,279,2.0
81817,558,3798,4.0
85564,574,62434,4.0
59841,432,4262,5.0
5572,30,2712,4.0
24526,177,66,1.0
71918,505,1307,4.0
60727,441,1446,5.0
15450,102,909,4.0
26540,195,2315,1.0
68903,477,158,2.0
32149,232,2716,5.0
62384,452,4279,4.0
44989,315,4587,2.0
11152,73,7984,3.5
15302,101,196,3.5
81581,555,1210,3.0
85545,574,56782,4.5
95551,627,1393,3.0
90401,599,8368,5.0
46595,342,1944,4.0
49911,365,4936,4.0
30616,217,6333,4.5
50338,370,3052,4.5
77397,536,144,5.0
38963,285,1197,4.0
78815,547,1399,3.5
13512,87,1405,2.0
19996,133,68157,5.0
89943,597,1982,4.0
72547,509,1225,5.0
32185,232,2904,3.0
48067,353,4262,3.5
18075,119,2065,4.0
1390,15,2006,4.0
15774,102,2333,4.0
76958,533,2407,4.0
19889,133,919,2.0
42374,304,93040,5.0
56312,406,1258,3.5
78386,546,1704,5.0
40925,294,6561,4.0
37416,268,60487,4.5
62572,452,5991,3.5
13819,89,5952,5.0
93121,619,318,5.0
67,2,405,2.0
93784,624,1614,4.0
75460,523,2985,4.0
57345,415,329,4.0
27434,200,296,4.0
51485,380,3536,3.0
65046,463,2155,3.0
16898,110,237,4.0
52301,381,3785,3.0
57702,418,4639,4.0
16942,110,466,5.0
87054,580,4103,4.5
39961,292,2710,2.5
83765,564,1985,4.0
63311,457,3421,3.0
21205,149,47,3.5
49714,363,1270,3.0
11372,73,53322,2.0
35047,250,122886,3.5
33405,240,3793,3.5
51199,380,539,1.5
84539,564,3638,5.0
39713,291,249,3.5
32930,238,31685,4.5
24825,178,4878,2.5
12163,77,1968,3.0
69896,481,109848,4.5
16187,104,91529,4.5
90468,599,71033,0.5
69901,481,112556,4.0
46116,333,33615,4.5
16998,111,185,3.0
86160,577,22,3.0
41895,299,63276,4.0
94297,624,5027,3.0
88513,587,5603,4.0
17923,119,1333,4.0
52249,381,1270,4.0
17357,113,104,5.0
87065,580,4344,2.0
13082,84,2329,3.0
76965,533,2455,2.0
40087,293,589,3.5
82928,564,176,4.0
84708,565,2324,5.0
96710,647,2280,4.0
12607,78,65130,5.0
53569,387,2248,4.0
46070,333,318,5.0
26294,195,164,4.0
15990,102,3564,2.0
73574,514,441,3.0
80318,547,49961,3.5
13548,88,357,5.0
68748,475,99114,4.0
97746,654,2423,4.5
91382,607,150,4.0
62597,452,6380,3.5
83737,564,1953,4.0
25124,183,3556,4.0
47156,346,1198,5.0
25200,185,450,4.0
33637,242,590,5.0
98964,664,5956,4.0
5222,30,1035,4.0
84749,567,858,5.0
59620,431,1357,4.0
29044,212,7579,2.0
10090,72,4973,3.5
28556,212,1208,3.5
66134,468,2424,2.5
11141,73,7482,4.0
71182,500,596,3.0
86491,580,2,3.5
94310,624,5250,4.0
81360,553,54286,4.0
24446,176,56152,3.0
44684,313,784,2.0
6346,34,608,4.0
1908,15,5313,1.0
50568,373,34,4.0
78989,547,2271,3.5
75782,527,1235,4.0
50498,371,90600,5.0
33461,240,6378,4.0
63922,460,1912,3.5
96327,643,204,2.0
878,12,3844,1.0
59353,430,2174,4.0
60522,439,3072,4.0
17610,118,2034,3.0
58420,424,2599,4.5
82606,562,4993,5.0
30169,213,116823,3.0
34606,247,1370,4.0
42051,303,296,4.0
39494,287,103042,4.0
17209,111,3608,3.5
14895,97,356,2.5
91689,607,4226,4.5
4042,23,293,4.0
95657,627,40815,4.0
88415,587,3168,4.0
64836,463,50,5.0
10396,73,1059,3.5
90353,599,2455,3.5
61211,447,588,3.0
11844,74,1302,4.0
87536,582,3255,3.5
9284,61,5349,4.5
36127,262,2174,4.0
94214,624,4343,2.0
19248,128,3999,5.0
22135,153,224,3.0
83751,564,1971,2.0
85541,574,55805,4.0
73278,510,1201,4.0
69388,480,53000,4.0
69787,481,46578,5.0
19467,130,1199,3.0
99679,665,4736,1.0
32225,232,3070,5.0
28293,209,802,3.0
83198,564,664,4.0
60456,439,1674,4.0
73313,510,1747,3.0
75048,520,6503,0.5
54650,390,1371,3.0
31622,231,1213,5.0
73144,509,6710,3.0
34270,243,33493,5.0
42045,303,253,3.0
15935,102,3327,2.0
37728,271,110,4.0
6370,34,1147,4.0
65954,468,1387,3.5
16349,105,1222,4.5
95595,627,2959,4.0
45462,323,5445,3.0
2622,15,139644,3.0
22571,157,72378,3.0
51151,380,22,3.0
69367,480,46578,5.0
67044,471,260,5.0
41384,297,1237,5.0
11643,73,93831,3.5
68595,475,69481,3.5
55323,398,3087,4.0
25277,185,1641,4.0
78320,545,1704,4.0
98073,654,43560,4.5
51879,380,53996,3.0
67379,472,919,5.0
52928,384,5349,5.0
26257,194,349,4.0
63147,457,1704,4.0
69540,481,1356,4.5
14215,93,1265,4.0
5500,30,2352,4.0
55225,396,1020,3.0
92259,610,6711,5.0
73899,516,173,3.0
49477,361,376,3.0
36681,263,912,3.0
83150,564,551,5.0
150,4,112,5.0
72409,509,509,3.0
18176,119,2616,3.0
71565,501,72395,5.0
95664,627,48516,4.0
80286,547,47099,4.0
479,6,2723,3.0
61620,452,906,3.0
55126,396,208,3.0
94271,624,4814,2.0
95682,628,29,4.0
71391,500,64034,4.5
81901,559,316,5.0
6253,33,3608,4.0
77955,542,88125,5.0
66102,468,2248,3.0
54928,394,1270,4.0
47624,350,3717,4.0
54153,388,3033,4.0
91968,608,1916,4.0
53765,388,467,2.0
63388,457,4545,2.5
16310,105,1020,3.0
72239,507,1391,2.0
17928,119,1347,2.0
18234,119,3032,3.0
76149,529,1287,2.0
11272,73,36708,3.5
66389,468,4322,3.0
983,15,52,2.5
54159,388,3071,5.0
37160,268,936,3.5
28882,212,4322,2.0
11409,73,56587,3.0
94678,624,68358,3.5
5423,30,2023,5.0
15947,102,3396,4.0
56030,405,2716,3.5
15477,102,971,4.0
17600,118,1909,4.0
8989,57,2302,5.0
60529,439,3354,1.0
7505,48,5995,4.0
33355,240,1358,3.5
63328,457,3624,1.5
21106,148,1234,4.0
77325,535,21,3.0
21870,151,288,4.0
84777,568,10,4.0
58167,423,2012,3.0
6325,34,253,4.0
53408,387,318,5.0
32817,236,7013,5.0
67629,472,2248,5.0
13084,84,2858,3.5
78351,545,2302,1.0
92935,615,120466,2.0
926,13,4321,2.5
2475,15,98961,3.0
5866,30,4465,5.0
1850,15,4776,2.5
20230,134,2804,4.5
3764,21,1298,3.0
44832,313,5389,3.5
80704,547,108190,3.5
79542,547,4787,3.0
78914,547,1963,4.0
17979,119,1625,4.0
19369,130,48,3.0
26739,195,3946,1.0
26775,196,1375,4.0
51936,380,61024,3.5
19807,132,3744,1.5
59985,433,6377,4.0
31311,224,347,5.0
54674,391,4,2.0
11699,73,102033,3.5
10087,72,4878,4.0
25259,185,1274,4.0
93561,624,161,4.0
35771,257,2918,5.0
7988,50,10,4.0
25481,187,1015,3.5
40426,294,1934,3.0
73895,516,161,4.0
14251,93,2657,3.0
76328,529,3168,3.0
57389,416,231,3.0
37090,268,165,3.5
16169,104,68358,4.0
20761,142,1499,2.0
55341,398,3821,4.0
38357,280,11,3.0
54048,388,2334,3.0
52786,384,1569,3.0
50702,373,2255,3.0
76839,532,3753,3.0
43321,310,1371,1.0
34466,245,4995,4.0
94559,624,39183,3.0
62783,453,368,5.0
91201,605,3052,1.0
57021,412,260,3.0
45738,328,356,3.0
36345,262,6214,5.0
23505,165,4963,3.0
94048,624,3256,4.0
35651,255,8783,3.0
37734,271,588,3.5
18823,125,2716,4.5
3394,19,1129,3.0
53138,384,52460,2.0
35712,256,52,4.0
10713,73,2808,2.0
12231,77,3418,0.5
91486,607,1090,2.5
72245,508,47,5.0
85067,571,27660,4.0
19411,130,480,3.0
23795,168,377,4.0
19305,128,5266,4.0
27089,199,2028,4.0
21526,150,1061,3.0
96105,640,14,2.0
41609,299,1129,4.5
70980,496,592,3.0
80991,550,47,3.0
97081,649,597,4.0
25991,189,3445,2.0
26907,197,2094,5.0
36682,263,919,3.0
31946,232,1527,4.0
924,13,4306,4.0
29418,213,1407,2.0
37584,270,56757,4.5
91786,607,38038,4.0
82974,564,255,2.0
75277,522,8961,3.0
84474,564,3466,4.0
11707,73,103042,3.0
67690,472,2542,4.0
57582,417,6663,4.0
58896,427,6592,3.5
36664,263,296,3.0
30353,214,3147,4.0
81874,558,4246,5.0
23441,165,3481,3.0
98507,659,608,5.0
69523,481,1227,5.0
65408,466,586,4.0
15612,102,1327,4.0
10679,73,2605,2.0
17149,111,2563,4.5
82744,563,58306,3.0
28025,205,44022,2.5
47289,346,3638,3.0
87081,580,4718,3.0
2240,15,55765,2.0
68166,474,898,5.0
49710,363,1210,5.0
40154,294,1,4.0
237,4,1374,4.0
9500,63,4306,5.0
99736,667,16,2.0
31888,232,1270,5.0
61766,452,1410,2.0
80214,547,37733,4.0
39673,290,2717,5.0
64085,461,16,3.0
70213,486,34048,2.5
14542,95,457,4.0
38255,278,615,3.0
1363,15,1883,4.0
67409,472,1089,5.0
44956,314,112556,5.0
99262,665,5,3.0
16359,105,1252,4.5
81074,550,1748,5.0
4302,23,2178,3.0
37232,268,1580,4.0
75718,526,47099,3.5
60246,434,1748,3.0
74315,518,1240,4.0
99703,666,165,2.0
81100,550,2405,2.0
44946,314,1676,4.5
48450,355,919,4.5
4377,23,2987,3.5
69012,479,1580,4.5
14747,95,3877,2.0
85960,575,3363,4.0
47892,353,786,1.0
69337,480,30707,1.5
61841,452,1810,4.0
25977,189,3203,4.0
29464,213,1862,2.5
37567,270,48385,3.0
26420,195,1254,4.0
97878,654,3745,4.0
58125,423,1255,4.0
35264,253,786,2.0
20554,138,6333,0.5
6568,36,308,5.0
50975,378,4022,3.0
99548,665,3157,4.0
28874,212,4246,4.0
59075,428,1193,5.0
59150,428,6711,4.5
4043,23,296,4.5
63183,457,2011,2.0
95991,636,648,4.0
9327,61,44195,4.5
51826,380,44974,4.0
98824,664,1580,4.0
69910,481,138698,4.5
53283,386,92,4.0
84492,564,3503,2.0
10502,73,1580,3.0
5661,30,3114,5.0
45347,321,1150,5.0
1933,15,5481,2.0
14868,96,7361,4.0
14633,95,2167,4.0
64734,461,6934,2.0
22597,157,86345,4.0
43405,311,277,3.0
86676,580,1190,3.0
83300,564,980,1.0
71647,502,750,4.0
42000,301,64957,4.5
73240,510,522,1.0
14985,97,8376,3.5
72478,509,997,3.0
18041,119,1931,5.0
57919,420,1721,2.0
61749,452,1353,1.0
93280,620,88179,4.0
52976,384,6763,2.0
92886,615,103341,4.0
65362,465,3844,5.0
89467,596,1233,4.0
41637,299,1394,4.0
23819,168,500,3.0
5588,30,2790,3.0
78599,547,908,5.0
22109,152,63082,4.0
80139,547,26694,4.0
46804,344,595,3.0
51574,380,4887,3.0
12191,77,2600,4.0
20620,139,1584,5.0
21177,148,4896,4.0
21165,148,3897,4.5
14755,95,4008,4.0
58662,426,58627,4.0
75084,521,805,3.5
19966,133,40819,1.5
44473,312,1111,4.0
92454,613,8798,3.5
11477,73,64957,4.5
84240,564,2857,4.0
85814,575,1950,4.0
56145,405,4357,4.0
98268,656,3534,4.0
88575,587,7121,3.5
81105,550,2580,4.0
88176,587,111,4.0
50834,375,454,5.0
11241,73,31225,3.5
64548,461,3101,2.5
4318,23,2329,2.5
25459,187,575,2.5
52755,384,880,1.5
74774,519,589,4.5
96356,644,785,3.0
41671,299,2428,3.5
6021,30,5940,3.0
10786,73,3424,4.0
90082,598,1517,4.0
62977,456,91529,4.0
78429,546,64957,3.0
66071,468,2067,3.0
98607,660,106487,4.5
91694,607,4499,4.5
64503,461,2700,4.5
8747,56,113453,1.0
88589,587,7327,3.0
91356,606,62336,4.0
90678,602,461,4.0
98653,661,7153,5.0
61036,443,1198,5.0
48980,358,1257,2.0
39859,292,590,3.0
60766,441,4326,4.5
15614,102,1339,3.0
62416,452,4508,3.5
33605,242,349,5.0
40427,294,1947,4.0
65999,468,1704,3.0
34629,247,1544,3.0
72617,509,1466,4.0
71597,501,81847,2.5
79567,547,4901,3.0
21487,150,432,2.0
87107,580,5146,3.5
79773,547,6646,4.0
81482,554,2431,3.0
69353,480,40412,4.5
20511,137,2918,4.0
46155,334,778,3.0
37785,271,4306,4.0
48441,355,648,3.5
60902,442,1573,0.5
26745,195,3977,1.0
94499,624,8743,2.5
65059,463,2321,4.0
40770,294,4447,4.5
86217,577,902,5.0
37609,270,70286,5.0
1333,15,1717,4.0
63817,460,337,4.5
50567,373,25,4.0
24423,176,44849,3.5
29556,213,3000,2.5
85479,574,8644,3.0
15593,102,1281,5.0
99965,671,3481,2.0
29880,213,53972,3.5
897,13,362,4.5
10075,72,3996,3.5
92189,609,4482,1.0
21593,150,1831,2.5
88134,586,1918,2.0
74970,520,1252,5.0
85492,574,31878,3.0
56337,406,8933,5.0
88564,587,6978,3.5
57214,412,4149,2.0
46599,342,1953,4.0
50195,367,41716,2.5
22564,157,69481,3.5
86720,580,1273,2.0
43403,311,270,2.0
7885,48,115534,2.0
74626,518,2456,3.0
55598,402,6155,3.5
70333,487,289,4.0
25458,187,562,4.5
56063,405,2991,3.0
99733,666,597,2.0
32589,235,4040,3.0
53287,386,306,4.0
94232,624,4489,3.0
68576,475,64839,4.5
45301,320,30749,4.0
7867,48,110501,3.0
42081,303,1022,3.0
30242,214,1213,5.0
63424,457,5323,1.0
94040,624,3198,4.0
92707,615,6874,4.5
23900,169,5989,4.5
49224,358,2497,1.0
58363,423,62378,3.0
48043,353,3836,2.5
89154,594,2706,3.0
80906,548,435,3.0
71794,505,260,4.0
28769,212,3033,3.0
23337,165,1747,1.0
84169,564,2712,5.0
41692,299,3070,4.0
22535,157,55820,4.0
12241,77,3702,4.0
40997,294,7454,4.5
75933,528,2716,3.0
39129,285,2372,3.0
19523,130,1485,1.0
76195,529,1953,3.0
92877,615,99114,4.5
90563,601,2605,3.0
18056,119,1968,4.0
16034,103,47,4.5
17782,119,593,4.0
21965,152,1175,5.0
80087,547,25952,4.0
50777,373,2890,4.0
77676,537,1051,2.0
24221,175,4018,3.0
2722,17,541,5.0
98959,664,5782,4.5
87534,582,3052,1.0
80202,547,34338,4.5
15244,99,3186,2.0
23239,165,480,3.0
55402,400,435,3.0
5697,30,3286,2.0
60838,442,527,4.5
36467,262,33817,1.0
61848,452,1888,4.0
2265,15,60072,1.0
13390,86,337,4.0
69063,479,54001,4.0
57096,412,2338,3.0
70624,492,1206,5.0
74584,518,2354,4.0
23087,163,91077,3.5
62017,452,2600,2.0
68814,475,111781,4.0
48018,353,3257,2.0
75072,520,41566,3.5
32104,232,2416,4.0
43062,307,1222,5.0
88003,585,2243,4.0
58444,425,858,4.0
41517,298,3949,5.0
23985,170,1373,4.0
60515,439,2918,4.0
76307,529,3011,3.0
1998,15,6377,1.0
18165,119,2502,4.0
68784,475,106100,4.0
35960,261,1208,2.5
36763,263,6870,3.5
26499,195,2028,5.0
54692,391,277,1.0
9578,66,1092,4.0
76025,529,363,3.5
97966,654,5502,4.5
94914,624,94833,3.5
95079,624,109487,3.0
13213,85,230,2.0
53246,385,356,5.0
71131,499,1084,5.0
16927,110,368,4.0
34233,243,6377,4.0
42325,304,2700,4.5
17949,119,1499,2.0
50707,373,2301,3.0
88085,585,3627,4.0
2021,15,6773,1.0
55610,402,7099,3.0
11722,73,106022,4.0
93419,622,8961,5.0
66146,468,2502,3.5
26486,195,1961,5.0
6230,33,2617,2.0
23102,164,111,4.5
82644,562,27660,3.5
79631,547,5349,3.0
23143,164,2683,4.0
35434,254,145,3.0
93689,624,1089,5.0
44742,313,2409,4.0
23478,165,4128,4.0
63457,457,6620,4.0
92315,611,2571,4.5
40084,293,442,2.0
21213,149,318,4.5
98823,664,1573,4.0
89257,595,1617,5.0
72639,509,1620,3.0
65360,465,3452,4.0
98323,657,590,4.0
84630,564,3813,5.0
91640,607,2985,3.5
17799,119,745,5.0
94409,624,6541,1.5
31234,223,786,5.0
94236,624,4526,2.0
71229,500,2141,3.0
63295,457,3210,3.5
57931,421,168,3.0
19742,131,593,5.0
95613,627,4034,4.0
46585,342,1580,4.0
14510,94,78499,4.0
52518,382,8866,3.5
36551,262,77427,1.0
80850,548,95,3.0
35687,255,50954,3.5
42495,306,377,4.0
41111,295,163,4.5
11517,73,70946,0.5
19609,130,2763,3.0
87135,580,6095,2.5
11566,73,79091,4.0
13233,85,327,1.0
18642,124,318,3.5
79577,547,4963,4.5
88554,587,6783,5.0
10687,73,2692,4.5
79063,547,2639,4.0
16148,104,7458,3.5
71472,501,5669,4.0
13100,84,4306,4.0
28730,212,2642,2.0
29505,213,2291,2.5
76260,529,2565,3.0
37026,266,593,4.0
33975,243,158,2.0
543,7,780,3.0
82575,562,3255,4.0
16119,103,7235,4.5
22554,157,65514,4.5
81440,553,114662,4.0
40602,294,3000,3.0
72882,509,3007,5.0
34369,245,1035,3.0
24030,171,2396,5.0
98311,657,153,2.0
86450,578,2324,4.0
5497,30,2336,5.0
2792,17,1517,3.0
20057,134,10,4.0
73187,509,8464,3.0
66534,468,6400,3.5
78696,547,1171,3.0
73376,511,31,4.0
26036,190,2394,3.0
18333,119,4106,3.0
35582,255,1917,2.5
56845,408,2064,4.0
71072,497,2248,5.0
85667,575,928,4.0
15810,102,2662,4.0
67516,472,1392,4.0
90334,599,551,4.5
8209,54,48997,2.0
38889,285,410,3.0
